CIF_ID,REP_PERD_MTHS,DIS_AMT,avg_credit_to_debit_amt_ratio_3_weeks,schm_code_encoded,avg_eod_bal_3_weeks,AVG_DEBIT_CREDIT_COUNT_RATIO,FLOW_AMT,CUST_AGE,no_of_loan_accounts,DEFAULT_STATUS_ENCODED,Predictions,Probabilities
0008232,180,34000000.0,0.0,1,0.0,0.0,545859.0,46,4,0,1,0.5595942906984218
0002565,60,2926098.0,0.0,1,0.0,0.0,69453.0,72,3,0,0,0.33096257401228135
0014975,48,66184.08,0.0,1,0.0,0.0,15000.0,46,1,1,0,0.41443338471928787
0017991,24,2000000.0,0.0,1,0.0,0.0,100623.0,52,3,0,1,0.5169194507053579
0016102,84,9000000.0,0.0,4,0.0,0.0,183990.0,64,1,0,1,0.6691620817713466
0014614,240,14670000.0,0.0,4,0.0,0.0,193174.0,30,1,0,1,0.7600901089989579
0034252,180,67500000.0,0.0,4,0.0,0.0,866032.0,48,2,1,1,0.7151620128752721
0044065,94,20213098.69,0.0,1,0.0,0.0,357473.0,43,3,0,1,0.5908005538284025
0045484,24,500000.0,4.831460674157303,1,8298.75,4.0,24497.0,41,1,0,0,0.2622161763869995
0046087,170,6398833.0,0.0,4,0.0,0.0,143376.0,54,6,0,1,0.5248324835364216
0041174,60,10000000.0,0.0,1,0.0,0.0,255219.0,54,4,0,1,0.5904500204392475
0049972,120,23450000.0,0.0,4,0.0,0.0,411943.0,30,1,0,1,0.7067654823378237
0050857,40,2368693.93,0.0,1,0.0,0.0,74445.0,38,2,1,0,0.4626403475816588
0050736,39,1128143.18,0.0,1,0.0,0.0,38088.0,53,1,1,0,0.42759115155265515
0050673,60,4800000.0,0.0,1,0.0,0.0,112823.0,64,1,0,0,0.48797594250238935
0055481,120,7938329.0,58.18181818181818,4,440192.81999999995,3.0,535675.0,58,4,0,0,0.3032815113359479
0062165,84,1920000.0,0.0,1,0.0,0.0,38401.0,38,2,0,0,0.3990211895238217
0061620,206,4399209.22,0.0,4,0.0,0.0,68004.0,43,4,0,0,0.46705436841709824
0072646,120,57760.21,0.0,5,0.0,0.0,538.0,43,1,1,1,0.5738121760517932
0074960,36,1500000.0,0.0,1,0.0,0.0,53592.0,45,3,0,0,0.3669355253043171
0075458,120,17533919.85,0.0,4,0.0,0.0,294089.0,50,1,0,1,0.7979169045711803
0076196,180,12527838.0,0.0,4,0.0,0.0,220384.0,63,1,0,1,0.7065822339125754
0082514,120,15000000.0,0.0,4,0.0,0.0,265136.0,54,1,0,1,0.8052969783719183
0084115,84,28000000.0,0.0,1,0.0,0.0,2290380.0,55,5,0,1,0.5309934628287919
0087336,48,3850000.0,0.0,1,0.0,0.0,110791.0,60,8,1,0,0.3006819868179782
0092565,180,5250394.58,0.0,4,0.0,0.0,87608.0,34,1,0,1,0.6569201936083777
0087620,180,9183163.0,0.0,4,0.0,0.0,155472.0,41,1,0,1,0.7871467882155133
0089464,60,2900000.0,3.680103035275894,3,49681.168,3.6666666666666665,137982.0,47,1,0,1,0.5130491222862998
0091474,120,6000000.0,0.0,4,5458.413333333333,2.0,169513.0,30,1,0,1,0.6639633523415281
0089862,180,3319391.0,0.0,4,0.0,0.0,56059.0,42,1,0,1,0.5743532276629711
0090023,180,5904880.0,0.0,4,0.0,0.0,99166.0,63,1,0,1,0.6065112019487903
0089972,60,8000000.0,0.0,1,0.0,0.0,201824.0,55,4,1,1,0.5892272571507942
0101423,60,11200000.0,0.0,1,0.0,0.0,285669.0,60,5,0,0,0.49395320259382847
0096255,180,11000000.0,0.0,4,0.0,0.0,216817.0,28,1,0,1,0.730209156819129
0094673,180,4600000.0,0.0,4,0.0,0.0,74228.0,39,2,0,1,0.5337053235581604
0102095,120,98900.7,0.0,5,0.0,0.0,1246.0,40,3,0,0,0.46069827436349287
0100583,18,621689.04,0.0,2,0.0,0.0,39225.0,52,3,1,1,0.5910345831447705
0101768,24,2494000.0,1.6185378009723694,7,7017361.633333334,7.545454545454546,122391.0,65,4,0,0,0.34060040394924906
0098231,167,1751894.51,0.0,4,0.0,0.0,29051.0,42,2,0,0,0.48285129819699085
0117429,84,8000000.0,0.0,1,-6453249.08,8.0,344350.0,45,4,0,0,0.4107204177709897
0104880,44,694218.69,0.0,1,0.0,0.0,27157.0,38,1,1,0,0.4223241652025676
0106471,169,36008311.0,0.0,4,0.0,0.0,1851391.0,52,4,0,1,0.6415495911668245
0133812,240,6885027.0,0.0,4,0.0,0.0,101719.0,43,1,0,1,0.7153613475593051
0136170,180,11000000.0,0.0,4,0.0,0.0,60748.0,39,1,0,1,0.6110107684319271
0136094,120,10800000.0,0.0,4,0.0,0.0,188312.0,43,1,0,1,0.7864051526904248
0154190,120,720000.0,0.0,1,0.0,0.0,12521.0,38,5,0,0,0.3303637651548326
0154874,72,12000000.0,0.0,4,0.0,0.0,174751.0,62,1,0,1,0.6765421555720846
0143113,60,1630300.0,0.0,1,1333084.7333333332,8.0,42089.0,43,5,0,0,0.27944411341339376
0154476,48,2500000.0,0.0,1,0.0,0.0,71219.0,43,8,0,0,0.26195693571434125
0150626,123,19500000.0,0.0,1,0.0,0.0,2200.0,67,4,0,0,0.33364986302303373
0152443,200,8104333.3,0.0,4,0.0,0.0,101403.0,50,3,1,1,0.6371005657435334
0162559,60,500000.0,4.062939909917916,3,379213.50125000003,5.0,23660.0,33,1,0,0,0.23051453900994942
0150076,120,13777980.0,0.0,1,0.0,0.0,510527.0,24,1,0,1,0.6384384199601312
0164691,60,8024899.0,0.0,1,0.0,0.0,375372.0,56,1,1,1,0.6811620244698255
0148242,72,6900000.0,0.0,3,0.0,0.0,153499.0,42,2,0,1,0.6603846426000208
0148776,180,14000000.0,0.0,4,0.0,0.0,222454.0,50,5,0,1,0.6752594767314393
0171767,60,900000.0,0.0,3,0.0,0.0,21887.0,41,1,0,0,0.47473016856184297
0167020,120,2300000.0,0.0,4,0.0,0.0,39718.0,41,1,0,1,0.5740252243829382
0166820,84,3000000.0,0.9505769307865234,8,1279.310846895,0.9285714285714286,110790.0,45,2,0,0,0.1896425571722294
0158242,180,11000000.0,1.0309278350515463,4,1950.0,1.0,155754.0,75,1,1,1,0.8108061773692595
0196502,120,5600000.0,0.0,4,0.0,0.0,83615.0,56,1,0,1,0.6590682754181029
0275965,84,50000000.0,0.0,1,0.0,0.0,1029431.0,50,1,0,1,0.6972236095799349
0228670,72,3093841.0,0.0,3,0.0,0.0,130000.0,40,1,0,1,0.6856284798808996
0274387,18,500000.0,0.0,2,0.0,0.0,32894.0,42,1,0,1,0.7357970884794908
0200008,60,300000.0,0.0,8,0.0,0.0,14118.0,23,1,0,0,0.11618885419623426
0278868,24,3000000.0,0.0,1,-751.1700000000001,1.0,147100.0,53,1,1,1,0.8140711152306767
0286043,96,20000000.0,0.0,4,0.0,0.0,372638.0,49,1,1,1,0.7725026140646389
0289153,36,7000000.0,0.0,1,0.0,0.0,255600.0,51,1,0,1,0.7216928518589629
0279739,33,120000.0,0.0,3,35387.33666666666,7.0,8806.0,29,1,0,0,0.48661005004312624
0291256,120,31500000.0,0.0,4,1719449.3,1.0,558015.0,46,1,0,1,0.7397837849504705
0201762,180,40500000.0,0.0,4,0.0,0.0,621477.0,39,1,0,1,0.7335086304420957
0290632,60,2000000.0,0.0,1,0.0,0.0,48591.0,61,1,0,0,0.297608443769391
0295430,120,7500000.0,0.0,4,0.0,0.0,76294.0,49,1,0,1,0.6960348797848235
0322337,60,655000.0,0.0,3,0.0,0.0,16191.0,35,1,0,0,0.45738591411883167
0310360,120,24750000.0,0.0,4,0.0,0.0,406101.0,52,1,0,1,0.772924384375708
0342135,60,5000000.0,0.0,4,762590.55,2.0,111692.0,39,1,0,1,0.6938714290081452
0332749,60,2500000.0,2.0800804625719476,1,71032.22,1.3333333333333333,63130.0,37,2,0,0,0.4176098020142002
0351552,24,100000.0,0.0,1,4268.870000000001,4.0,4821.0,40,1,0,1,0.5465315522058511
0345724,240,12750000.0,2.008802950157175,4,89168.2,2.0,184739.0,39,1,0,1,0.6925832633475771
0350600,36,600000.0,0.0,1,23833.51,2.0,21586.0,58,3,0,0,0.18707638924810485
0363345,0,52000.0,0.20269429678132805,6,156.1904761904762,0.2018348623853211,52000.0,35,30,1,0,0.3762667114541765
0361783,41,100000.0,37.19597775172262,3,32746.6,46.0,6166.0,27,1,0,0,0.22649265453693496
0371006,0,261549.0,0.0,6,0.0,0.0,261549.0,30,14,1,0,0.33096424305756234
0367823,60,700000.0,0.0,3,0.0,0.0,17397.0,50,2,0,0,0.4226797016847584
0373257,0,168400.0,1.9858722213214872,6,0.0,2.0,168400.0,37,36,0,0,0.3752382720923586
0376179,0,182000.0,0.0,6,0.0,0.0,182000.0,25,3,1,1,0.5725992198401207
0374871,0,63420.0,0.0,6,0.0,0.0,63420.0,31,5,1,1,0.6207732187997103
0375550,120,134306.57,16.45560499741534,5,2018105.4542,13.0,1726.0,41,1,0,0,0.2760233562639512
0385102,84,600000.0,0.0,8,0.0,0.0,21668.0,38,1,0,0,0.13042717839765813
0383588,80,980000.0,0.0,8,18246.0,0.0,36492.0,54,1,0,0,0.09553095530955309
0385250,45,1450000.0,1.0,8,0.0,0.5,81410.0,56,1,0,0,0.11504424957865375
0379719,48,1865000.0,10.282771811923046,3,33858.1375,3.5,103810.0,40,1,0,0,0.20922217303838175
0380177,48,2000000.0,18.002858736654556,3,208818.978,18.0,109306.0,36,1,0,0,0.06288811077773898
0378377,0,272200.0,0.0,6,0.0,0.0,272200.0,48,5,1,1,0.6127828453045988
0378212,0,28650.0,0.0,6,0.0,0.0,28650.0,38,4,1,1,0.6543398585726563
0377999,0,84250.0,0.0,6,0.0,0.0,84250.0,30,1,1,1,0.7499573989345089
0377702,0,200000.0,0.4218097447795824,6,5651.1900000000005,1.8,200000.0,37,15,0,0,0.36484703503439725
0381454,48,799000.0,8.087842045920222,3,23335.055,11.0,43668.0,53,1,0,0,0.17806977509342217
0384092,48,572956.0,0.0,8,0.0,0.0,30600.0,55,1,0,0,0.12283943087364758
0384462,52,900000.0,12.077703510208552,3,36718.41727272727,10.0,47286.0,47,1,0,0,0.12208708949444777
0375863,0,78900.0,0.0,6,0.0,0.0,78900.0,29,8,0,0,0.36933796070163016
0393305,60,730000.0,0.0,3,0.0,0.0,35312.0,30,1,0,1,0.509973230882014
0388385,36,1200000.0,0.0,3,0.0,0.0,42784.0,50,2,0,0,0.44610370712531044
0384391,84,1550000.0,1.0,8,0.0,1.0,55976.0,46,1,0,0,0.095342835781299
0383601,84,1661400.0,1.0,8,0.0,0.5,59998.0,33,1,0,0,0.09074448210545455
0388366,36,150000.0,0.0,3,0.0,0.0,5273.55,36,1,0,0,0.42828783011189453
0382035,48,1500000.0,0.0,1,0.0,0.0,45290.0,29,1,0,0,0.40205792515623945
0396612,84,300000.0,0.0,8,0.0,0.0,11080.0,31,1,0,0,0.13042717839765813
0396681,48,467000.0,19.290133333333333,3,11688.78,7.0,25994.0,29,1,0,0,0.15891353353897203
0394696,60,640000.0,0.0,3,0.0,0.0,30958.0,46,1,0,1,0.5009813200991224
0388840,60,450000.0,0.0,3,0.0,0.0,11124.0,26,1,0,0,0.41791699714785946
0389102,84,159000.0,1.0,8,0.0,0.5,5742.0,33,1,0,0,0.17285335314421488
0405186,0,196226.0,0.0,6,0.0,0.0,196226.0,26,3,1,1,0.5820878861553552
0389016,60,791000.0,0.0,8,0.0,0.0,35794.0,56,1,0,0,0.0958291401095829
0388526,84,849000.0,0.0,8,0.0,0.0,30660.0,48,1,0,0,0.12206940251220695
0388072,26,141000.0,0.0,8,0.0,0.0,12472.0,59,1,0,0,0.1952061059072129
0393525,84,1499000.0,0.0,8,-2.05,1.0,55358.0,29,1,0,0,0.10019869429463525
0395734,60,323000.0,0.0,3,0.0,0.0,7985.0,34,1,0,0,0.4470624958393782
0396151,60,860000.0,0.0,3,0.0,0.0,41600.0,31,1,0,0,0.4748377212076023
0392496,84,850000.0,0.0,8,14060.88,0.0,30696.0,34,1,0,0,0.11484702259610008
0409164,84,1470000.0,0.0,8,0.0,0.0,55912.0,45,1,0,0,0.10943955593402088
0416841,60,588400.0,0.0,3,0.0,0.0,13998.0,44,1,0,0,0.4821080984587087
0416224,60,400000.0,0.0,3,0.0,0.0,9942.0,34,1,0,0,0.4538434786944774
0409101,36,200000.0,0.0,3,0.0,0.0,14064.0,27,1,0,0,0.44187969879037986
0409507,60,200000.0,0.0,3,0.0,0.0,4944.0,42,1,0,0,0.44745593332279704
0405541,0,505110.0,0.0,6,0.0,0.0,505110.0,21,17,0,0,0.3272742061571933
0399908,60,500000.0,0.0,3,0.0,0.0,24186.0,51,1,0,0,0.46819949783424075
0409266,72,3500000.0,0.0,3,0.0,0.0,147068.0,35,1,0,1,0.6638501637714512
0403079,48,521000.0,4.014146341463414,3,8608.29,4.0,29000.0,31,1,0,0,0.2722678229918539
0405643,72,3600000.0,0.0,3,0.0,0.0,151270.0,33,1,0,1,0.6601601268710823
0409952,72,4500000.0,0.0,3,0.0,0.0,94543.0,40,1,0,1,0.6049044303895366
0409945,72,2700000.0,0.0,3,0.0,0.0,113452.0,31,2,0,1,0.5761298049642021
0405578,84,1100000.0,1.0,8,0.0,0.5,40624.0,52,1,0,0,0.099032872681668
0403899,72,230000.0,0.0,3,0.0,0.0,9980.0,51,1,0,0,0.46131845759526696
0401055,48,210000.0,0.0,3,0.0,0.0,11850.0,30,1,0,0,0.4705953461267214
0409659,72,6300000.0,0.0,3,0.0,0.0,264720.0,37,1,0,1,0.6791773535056549
0407607,60,700000.0,0.0,3,0.0,0.0,17397.0,27,1,0,0,0.43542115113676777
0417531,0,150000.0,0.0,6,0.0,0.0,150000.0,42,1,0,1,0.7984973702456851
0412748,72,3500000.0,0.0,3,0.0,0.0,147068.0,46,1,0,1,0.7008475781258282
0411379,72,650000.0,0.0,3,0.0,0.0,27490.0,26,1,0,0,0.43953655839841704
0416342,18,1100000.0,0.0,3,0.0,0.0,68494.0,41,1,0,1,0.7040568238126037
0416061,0,100000.0,0.0,6,0.0,0.0,100000.0,37,6,1,0,0.34953058279698507
0417362,60,600000.0,0.0,3,0.0,0.0,14274.0,35,3,0,0,0.36977139026996847
0413610,60,100000.0,0.0,3,0.0,0.0,2486.0,28,1,0,0,0.389672696867429
0417031,0,331000.0,0.0,6,0.0,0.0,331000.0,41,8,0,0,0.3760192823350653
0417033,0,297000.0,0.0,6,0.0,0.0,297000.0,24,13,0,0,0.3272742061571933
0417028,60,470000.0,0.0,3,0.0,0.0,11182.0,34,1,0,0,0.4610759510192007
0416147,72,8000000.0,0.0,3,0.0,0.0,336152.0,32,1,0,1,0.6862817575224881
0416763,60,523000.0,0.0,3,0.0,0.0,12998.0,36,1,0,0,0.4647659879195697
0416203,84,400000.0,0.0,8,0.0,0.0,15214.0,24,1,0,0,0.11618885419623426
0417781,0,181090.0,0.0,6,0.0,0.0,181090.0,47,10,0,0,0.38498080052167577
0417097,60,450000.0,0.0,3,0.0,0.0,10706.0,40,1,0,0,0.4717606599193881
0415953,60,500000.0,0.0,3,0.0,0.0,12427.0,32,1,0,0,0.45738591411883167
0417387,60,2143000.0,0.0,3,0.0,0.0,101964.0,31,1,0,1,0.6011072098950169
0415423,84,650000.0,0.0,8,0.0,0.0,24724.0,41,1,0,0,0.12993044266106998
0418255,48,1256000.0,0.0,3,0.0,0.0,34797.0,35,1,0,0,0.47518141145713727
0417662,60,491000.0,0.0,3,0.0,0.0,11681.0,30,1,0,0,0.470937767133349
0417413,0,360000.0,0.0,6,0.0,0.0,360000.0,43,8,1,0,0.3865622449075482
0416800,60,500000.0,0.0,3,0.0,0.0,11895.0,27,1,0,0,0.4251494694725827
0423109,60,521557.95,0.0,3,0.0,0.0,15285.0,30,1,0,0,0.470937767133349
0421583,72,8000000.0,0.0,3,0.0,0.0,168076.0,39,1,0,1,0.7157264148573715
0425778,72,3000000.0,0.0,3,0.0,0.0,65076.0,34,1,0,1,0.5133929339325569
0420899,72,1100000.0,0.0,3,0.0,0.0,23862.0,49,1,0,0,0.4639365341519724
0422438,60,587000.0,0.0,3,0.0,0.0,13964.69,24,1,0,0,0.4362195801736898
0416748,60,450000.0,0.0,3,0.0,0.0,21412.0,28,1,0,0,0.43227236843547034
0417371,0,72519.0,0.0,6,0.0,0.0,72519.0,29,13,0,0,0.36962464503351233
0417607,72,930000.0,0.0,8,0.0,0.0,38828.0,54,1,0,0,0.1101386220473775
0415781,60,605000.0,0.0,3,0.0,0.0,14393.0,36,1,0,0,0.4684560248199387
0414968,36,295000.0,0.0,3,0.0,0.0,10518.0,56,1,0,0,0.4245657997978313
0417007,0,123890.0,0.0,6,0.0,0.0,123890.0,39,7,0,0,0.3720284299113822
0417051,0,100000.0,0.0,6,0.0,0.0,100000.0,35,4,0,1,0.5318112073750847
0416382,60,470000.0,0.0,3,0.0,0.0,11182.0,31,1,0,0,0.45738591411883167
0419211,60,500000.0,0.0,3,0.0,0.0,12427.0,31,1,0,0,0.45738591411883167
0424036,60,270000.0,0.0,3,0.0,0.0,6566.0,43,1,0,0,0.46173208604367744
0424227,48,550000.0,0.0,3,0.0,0.0,15306.91,35,2,0,0,0.40981501851098634
0425134,60,920000.0,0.0,3,0.0,0.0,22373.0,28,1,0,0,0.4322119467786222
0424014,60,601000.0,0.0,3,0.0,0.0,14298.0,40,1,0,0,0.48268316914448045
0419551,39,850000.0,0.0,8,0.0,0.0,27462.0,57,1,0,0,0.0847590294084759
0419986,60,450000.0,0.0,3,0.0,0.0,21410.0,28,2,0,0,0.3921461991391529
0420828,72,1244000.0,0.0,3,0.0,0.0,26985.0,40,1,0,0,0.4780471467865703
0419242,60,563000.0,0.0,3,0.0,0.0,13992.0,33,1,0,0,0.4684560248199387
0429252,60,500000.0,0.0,3,0.0,0.0,12427.0,35,1,0,0,0.45738591411883167
0433713,60,300000.0,0.0,3,0.0,0.0,7456.0,37,1,0,0,0.46795547787844227
0432148,84,600000.0,0.0,8,0.0,0.0,11748.0,25,1,0,0,0.11987889109660328
0437367,60,350000.0,0.0,3,0.0,0.0,8699.0,28,1,0,0,0.4324199699114851
0436548,60,1160000.0,0.0,3,0.0,0.0,28829.0,48,1,0,0,0.481577485403664
0438258,30,340000.0,0.0,3,0.0,0.0,13991.0,43,1,0,1,0.5606108733069344
0439452,0,306000.0,0.0,6,0.0,0.0,306000.0,38,11,0,0,0.3384249258680679
0438997,60,548000.0,0.0,3,0.0,0.0,13620.0,36,1,0,0,0.4758360986206767
0440426,84,572000.0,0.0,8,0.0,0.0,11312.0,30,1,0,0,0.14518732599913414
0440800,60,443600.0,0.0,3,0.0,0.0,11025.0,33,1,0,0,0.4501534417941084
0446251,72,2700000.0,0.0,3,0.0,0.0,58197.0,36,1,0,1,0.5170829708329259
0443771,24,200000.0,0.0,8,0.0,0.0,9745.0,27,1,0,0,0.24005424669631312
0446567,84,300000.0,0.0,8,0.0,0.0,5874.0,46,1,0,0,0.18654254724365427
0449629,0,50000.0,0.0,6,0.0,0.0,50000.0,39,1,0,1,0.7977170461700107
0450278,60,500000.0,0.0,3,0.0,0.0,12427.0,45,1,0,0,0.4747280246579706
0443590,60,5680000.0,0.0,3,0.0,0.0,141163.0,35,1,0,1,0.6912645008833381
0457420,0,431560.0,0.0,6,0.0,0.0,431560.0,49,1,0,1,0.7968835131795987
0445898,60,350000.0,0.0,3,0.0,0.0,8699.0,27,1,0,0,0.4252970709485975
0455194,72,4900000.0,0.0,3,0.0,0.0,107780.0,43,1,0,1,0.6536285762236631
0019193,180,6227650.0,0.0,4,0.0,0.0,35820.0,49,1,0,1,0.6293765647736159
0021631,240,28000000.0,3.1272976488710125,4,1869927.872,2.0,239231.0,36,1,0,1,0.679129979395872
0025889,84,2552221.0,0.0,1,0.0,0.0,58529.0,50,2,0,0,0.4348775155282882
0023890,6,6300000.0,0.040045126687295284,2,1544335.0052687998,3.0,12600000.0,79,1,0,1,0.5383679441194097
0034918,36,1000000.0,3.0407228047113692,1,4657.596666666667,3.0,36291.0,53,3,0,0,0.3755236544902537
0049974,120,23450000.0,0.0,4,0.0,0.0,411943.0,26,1,0,1,0.67911372338904
0050012,120,4739801.0,0.0,1,1253.0420000000001,2.0,170806.0,36,6,0,0,0.2799648360728212
0051265,180,6743543.0,0.0,4,0.0,0.0,108855.0,55,3,0,1,0.6384020409620768
0052449,207,11174485.0,0.0,4,0.0,0.0,175508.0,43,3,0,1,0.673720087189568
0058016,96,9496398.0,0.0,1,0.0,0.0,133969.0,37,1,0,1,0.6892854508112544
0054222,120,188321.33,0.0,5,0.0,0.0,38.0,44,1,0,1,0.563187559904025
0054382,120,7739362.0,0.0,4,0.0,0.0,146897.0,44,2,0,1,0.7165681800612024
0054350,240,10325000.0,0.0,4,0.0,0.0,155254.0,38,1,0,1,0.7560984195419901
0059178,180,1626438.1,0.0,4,0.0,0.0,31235.0,55,1,1,1,0.5380285937826333
0062975,180,80500000.0,91.693243778343,4,-4818354.38,0.5,1167724.0,63,10,0,0,0.29430176161544613
0068794,84,9000000.0,0.0,1,213274.32,13.0,195235.0,49,5,0,0,0.41034093027788143
0077932,180,29527894.0,0.0,4,0.0,0.0,1678404.0,64,4,0,1,0.5735358754202029
0084469,84,2000000.0,0.23866257127689885,1,-202360.1161904762,0.10399492707672796,43064.0,42,2,0,0,0.4015848724834048
0081090,180,12638533.0,0.0,4,0.0,0.0,186579.0,43,1,1,1,0.8048553371922699
0093123,217,5705325.0,0.0,1,0.0,0.0,70236.0,41,2,0,0,0.4593632143313302
0093239,84,3500000.0,0.0,1,0.0,0.0,72164.0,36,4,0,0,0.38985014254335937
0092088,108,9117733.94,0.0,4,0.0,0.0,161227.0,67,3,0,1,0.627302797933527
0092719,36,6000000.0,0.0,1,0.0,0.0,218582.0,53,4,0,1,0.5745623615626587
0092201,120,52900000.0,0.0,4,0.0,0.0,50075041.68,52,6,1,1,0.5203667273130425
0092347,60,4635360.0,0.0,1,0.0,0.0,123500.0,33,1,1,1,0.672141854905551
0088900,180,6208927.0,0.0,4,0.0,0.0,91189.0,61,1,1,1,0.6132079355827934
0087625,60,10000000.0,0.0,1,0.0,0.0,256715.0,42,4,0,1,0.5695105253300107
0090021,180,10786973.0,0.0,4,0.0,0.0,172644.0,37,1,1,1,0.7597884564423592
0096176,84,3000000.0,4.697855610442503,1,71636.38399999999,0.6,59024.0,63,3,0,0,0.16190584887175677
0101841,60,8000000.0,0.0,4,0.0,0.0,195574.0,33,1,0,1,0.7536890775172431
0099314,120,3961220.0,0.0,4,0.0,0.0,85978.0,70,1,0,1,0.5746250867857896
0101800,120,14427550.89,0.0,4,0.0,0.0,299661.0,61,1,0,1,0.6879844479347156
0099361,240,4575000.0,0.0,4,0.0,0.0,53600.0,53,2,1,1,0.5240727281294212
0098425,48,2480617.0,0.0,1,0.0,0.0,74417.0,62,3,0,0,0.34642695608724544
0103945,156,6669753.0,0.0,4,0.0,0.0,105296.0,56,1,0,1,0.7109688402958072
0106309,84,3000000.0,0.0,1,0.0,0.0,60246.0,63,9,0,0,0.21166308421644003
0113963,18,1500000.0,0.0,1,0.0,0.0,96335.0,61,7,0,0,0.2271999613326462
0112579,36,2000000.0,0.29859578776623114,1,-11163133.64,0.27941176470588236,72101.0,62,6,0,0,0.1906277410672329
0121640,48,18000000.0,0.0,1,0.0,0.0,533938.0,56,1,0,1,0.6782492413312989
0122940,84,18000000.0,0.0,4,0.0,0.0,376029.0,29,1,1,1,0.6932801828782267
0130541,180,6651161.0,0.0,4,0.0,0.0,137422.0,58,1,0,1,0.6999675188869947
0126210,180,19898509.0,0.0,4,0.0,0.0,267062.0,43,1,0,1,0.7943744691468261
0152877,240,20700000.0,0.0,4,0.0,0.0,289683.0,33,1,0,1,0.750080944383404
0142871,180,4163366.0,0.0,4,0.0,0.0,66250.0,39,1,0,1,0.5698299566238092
0161750,60,1944399.0,0.0,1,0.0,0.0,225950.0,52,1,1,1,0.6414624494617148
0148293,72,6200000.0,0.0,3,0.0,0.0,262200.0,53,1,0,1,0.7213190121831021
0148488,180,22500000.0,0.0,4,1152.6900000000044,4.0,345358.0,38,3,0,0,0.44569583602739404
0167212,126,4163256.0,0.0,4,0.0,0.0,145062.0,41,2,0,1,0.6530917057360196
0187667,60,600000.0,0.0,3,0.0,0.0,28548.0,34,1,0,0,0.4855006064715707
0194398,180,152478.28,0.0,5,0.0,0.0,389.0,49,1,0,1,0.5529689961799262
0189176,48,5500000.0,0.0,4,0.0,0.0,152202.0,41,2,0,1,0.6885274169363086
0189645,60,400000.0,0.0,3,0.0,0.0,9942.0,47,1,0,0,0.46834709931025553
0189106,84,6000000.0,0.0,1,36846.665,9.0,122295.0,71,2,0,0,0.405094980593759
0193048,60,200000.0,0.0,1,0.0,0.0,4837.0,46,1,0,0,0.3997430376713265
0191347,120,6500000.0,0.0,4,0.0,0.0,113149.0,34,1,0,1,0.7015679273370807
0230061,120,21700000.0,0.0,1,0.0,0.0,364087.0,43,1,0,1,0.6940264044986403
0227796,84,9000000.0,0.0,1,0.0,0.0,363228.0,59,5,0,0,0.49026316569345946
0197239,120,19200000.0,0.0,4,0.0,0.0,334769.0,36,1,0,1,0.7390108336822971
0227776,72,4000000.0,0.0,3,0.0,0.0,169162.0,30,2,0,1,0.59204997541553
0280952,180,6650000.0,0.0,4,0.0,0.0,104963.0,48,2,0,1,0.6653716474514839
0230779,240,19500000.0,8.361284944801346,4,823952.385,13.0,158861.0,40,2,0,0,0.26329655342015645
0201345,48,1500000.0,0.0,1,0.0,0.0,44511.0,47,1,1,0,0.4362259009729255
0286477,60,545000.0,0.0,3,0.0,0.0,13545.0,35,1,0,0,0.4684560248199387
0278952,240,16000000.0,0.0,4,0.0,0.0,114219.0,31,1,0,1,0.727398185639664
0310173,60,6000000.0,0.0,1,0.0,0.0,153230.0,65,3,0,1,0.5121786465877641
0224647,60,3000000.0,5.0,1,32130.239999999998,5.0,78541.0,59,1,0,0,0.23301177761034944
0297684,12,500000.0,0.9505128205128206,2,4750.0,0.9166666666666666,47348.0,37,1,1,1,0.9109837307604768
0315313,24,200000.0,1.4804410604029206,1,24690.31666666667,4.0,9801.0,60,2,0,0,0.3388509447862721
0320792,120,94545.0,0.0,5,0.0,0.0,1360.0,31,1,1,1,0.5116160635583069
0076805,48,15000000.0,0.0,4,0.0,0.0,414030.0,57,2,0,1,0.6253452992930343
0327451,48,4500000.0,0.0,1,0.0,0.0,131573.0,55,4,0,1,0.5595726617628902
0332055,132,16000000.0,12.731910333504388,4,163535.79441,7.0,511480.0,53,1,0,0,0.2501523353289862
0341828,72,1200000.0,0.0,3,0.0,0.0,52062.0,34,1,0,0,0.47516572448763505
0350979,24,2000000.0,0.0,1,0.0,0.0,102004.0,31,2,1,1,0.586172247302995
0349073,24,12000000.0,0.0,1,0.0,0.0,592175.0,52,1,0,1,0.734174029212042
0367875,240,11500000.0,0.0,4,-115835.425,3.0,172414.0,53,1,0,1,0.7062714837079738
0366395,60,400000.0,0.0,3,0.0,0.0,19456.0,49,1,0,0,0.46819949783424075
0361831,39,690000.0,2.7102381662477097,3,367.8555555555556,2.7142857142857144,44926.0,31,1,0,1,0.5441385233556428
0361796,36,300000.0,8.039344421094551,3,22919.644117647058,9.5,20508.0,28,1,0,0,0.29863882400490066
0361997,21,200000.0,0.0,3,0.0,0.0,21776.0,24,2,1,1,0.5993274741409711
0351792,24,100000.0,5.038074450877087,1,31512.635000000002,4.0,4818.0,50,2,0,0,0.31183332883546794
0367000,60,650000.0,2.0239655622820667,3,10442.373333333335,2.0,30928.0,43,1,0,1,0.544363583026497
0369468,132,4500000.0,0.0,4,274857.18,0.0,64243.0,56,1,0,0,0.4641859137522715
0375046,0,78200.0,0.0,6,0.0,0.0,78200.0,54,12,1,0,0.38062513239687656
